name,url,code,code_link,code_nav,has_children
Стеклодомкраты,/category/steklodomkraty-8453,steklodomkraty-8453,steklodomkraty-8453Link,steklodomkraty-8453NavNode,False
Стропы,/category/stropy-5723,stropy-5723,stropy-5723Link,stropy-5723NavNode,False
Разметочный инструмент,/category/razmetochnyj-instrument-5457,razmetochnyj-instrument-5457,markery-5457Link,markery-5457NavNode,False
Специализированный инструмент,/category/spetsializirovannyj-instrument-8350,spetsializirovannyj-instrument-8350,spetsializirovannyj-instrument-8350Link,spetsializirovannyj-instrument-8350NavNode,True
Инструменты для блоков,/category/instrumenty-dlja-blokov-6248,instrumenty-dlja-blokov-6248,ugolniki-dlja-rezki-gazobloka-6248Link,ugolniki-dlja-rezki-gazobloka-6248NavNode,False
Пресс инструмент,/category/press-instrument-ruchnoj-6261,press-instrument-ruchnoj-6261,press-instrument-ruchnoj-6261Link,press-instrument-ruchnoj-6261NavNode,False
Заклепочники ручные,/category/zaklepochniki-ruchnye-6117,zaklepochniki-ruchnye-6117,zaklepochniki-ruchnye-6117Link,zaklepochniki-ruchnye-6117NavNode,False
Крюки для вязки арматуры,/category/krjuki-dlja-vjazki-armatury-6251,krjuki-dlja-vjazki-armatury-6251,krjuki-dlja-vjazki-armatury-6251Link,krjuki-dlja-vjazki-armatury-6251NavNode,False
Просекатели,/category/prosekateli-6323,prosekateli-6323,prosekateli-6323Link,prosekateli-6323NavNode,False
Плиткорезы ручные,/category/plitkorezy-ruchnye-6307,plitkorezy-ruchnye-6307,plitkorezy-ruchnye-6307Link,plitkorezy-ruchnye-6307NavNode,False
Строительные пистолеты,/category/stroitelnye-pistolety-6118,stroitelnye-pistolety-6118,pistolety-skobozabivnye-6118Link,pistolety-skobozabivnye-6118NavNode,False
Труборезы,/category/truborezy-6263,truborezy-6263,nozhnitsy-dlja-rezki-mp-i-pp-trub-6263Link,nozhnitsy-dlja-rezki-mp-i-pp-trub-6263NavNode,False
Паяльники и расходные материалы,/category/pajalniki-i-rashodnye-materialy-6226,pajalniki-i-rashodnye-materialy-6226,pajalnik-6226Link,pajalnik-6226NavNode,False
Газовые горелки,/category/gazovye-gorelki-6664,gazovye-gorelki-6664,gazovye-gorelki-6664Link,gazovye-gorelki-6664NavNode,False
Лампы паяльные,/category/lampy-pajalnye-6018,lampy-pajalnye-6018,lampy-pajalnye-6018Link,lampy-pajalnye-6018NavNode,False
Инструмент для монтажных работ,/category/instrument-dlja-montazhnyh-rabot-8345,instrument-dlja-montazhnyh-rabot-8345,instrument-dlja-montazhnyh-rabot-8345Link,instrument-dlja-montazhnyh-rabot-8345NavNode,True
"Клейкие ленты, скотч",/category/klejkie-lenty-skotch-5616,klejkie-lenty-skotch-5616,klejkie-lenty-skotch-5616Link,cmsitem_00019010,False
Клинья монтажные,/category/klinja-montazhnye-5464,klinja-montazhnye-5464,klinja-montazhnye-5464Link,klinja-montazhnye-5464NavNode,False
Ленты монтажные,/category/lenty-montazhnye-5637,lenty-montazhnye-5637,lenty-montazhnye-5637Link,cmsitem_00019008,False
Системы выравнивания плитки,/category/sistemy-vyravnivanija-plitki-5310,sistemy-vyravnivanija-plitki-5310,sistemy-vyravnivanija-plitki-5310Link,cmsitem_00019006,False
Стеклорезы,/category/steklorezy-6304,steklorezy-6304,steklorezy-6304Link,steklorezy-6304NavNode,False
Пистолеты клеевые,/category/pistolety-kleevye-6123,pistolety-kleevye-6123,pistolety-kleevye-6123Link,cmsitem_00019004,False
Ударно-рычажный инструмент,/category/udarno-rychazhnyj-instrument-8352,udarno-rychazhnyj-instrument-8352,udarno-rychazhnyj-instrument-8352Link,udarno-rychazhnyj-instrument-8352NavNode,True
Гвоздодеры,/category/gvozdodery-6325,gvozdodery-6325,gvozdodery-6325Link,gvozdodery-6325NavNode,False
"Кернеры, пробойники, бородки",/category/kernery-probojniki-borodki-8354,kernery-probojniki-borodki-8354,kernery-probojniki-dobojniki-8354Link,kernery-probojniki-dobojniki-8354NavNode,False
Молотки,/category/molotki-8355,molotki-8355,molotki-8355Link,molotki-8355NavNode,False
Топоры,/category/topory-6299,topory-6299,topory-6299Link,topory-6299NavNode,False
Ломы,/category/lomy-6188,lomy-6188,lomy-6188Link,lomy-6188NavNode,False
Кирки,/category/kirki-6253,kirki-6253,kirki-6253Link,kirki-6253NavNode,False
Киянки,/category/kijanki-8887,kijanki-8887,kijanki-8887Link,kijanki-8887NavNode,False
Кувалды,/category/kuvaldy-8888,kuvaldy-8888,kuvaldy-8888Link,kuvaldy-8888NavNode,False
Зубила ручные,/category/zubila-ruchnye-6329,zubila-ruchnye-6329,zubila-ruchnye-6329Link,zubila-ruchnye-6329NavNode,False
Шарнирно-губцевый инструмент,/category/sharnirno-gubcevyj-instrument-8357,sharnirno-gubcevyj-instrument-8357,ploskogubtsy-kusachki-kleschi-8357Link,ploskogubtsy-kusachki-kleschi-8357NavNode,True
Болторезы,/category/boltorezy-6170,boltorezy-6170,boltorezy-6170Link,boltorezy-6170NavNode,False
Кусачки,/category/kusachki-6167,kusachki-6167,kusachki-6167Link,kusachki-6167NavNode,False
Ножницы по металлу,/category/nozhnitsy-po-metallu-6232,nozhnitsy-po-metallu-6232,nozhnitsy-po-metallu-6232Link,nozhnitsy-po-metallu-6232NavNode,False
Длинногубцы,/category/dlinnogubtsy-8873,dlinnogubtsy-8873,dlinnogubtsy-tonkogubtsy-8873Link,dlinnogubtsy-tonkogubtsy-8873NavNode,False
Плоскогубцы,/category/ploskogubtsy-8875,ploskogubtsy-8875,ploskogubtsy-8875Link,ploskogubtsy-8875NavNode,False
Бокорезы,/category/bokorezy-8876,bokorezy-8876,bokorezy-8876Link,bokorezy-8876NavNode,False
Клещи,/category/kleschi-6132,kleschi-6132,kleschi-6132Link,kleschi-6132NavNode,False
Столярно-слесарный инструмент,/category/stoljarno-slesarnyj-instrument-6324,stoljarno-slesarnyj-instrument-6324,stoljarno-slesarnyj-instrument-6324Link,stoljarno-slesarnyj-instrument-6324NavNode,True
Резьбонарезной инструмент,/category/rezbonareznoj-instrument-8356,rezbonareznoj-instrument-8356,rezbonareznoj-instrument-8356Link,rezbonareznoj-instrument-8356NavNode,True
Метчики,/category/metchiki-6207,metchiki-6207,metchiki-metricheskie-ruchnye-6207Link,metchiki-metricheskie-ruchnye-6207NavNode,False
Клуппы трубные,/category/kluppy-trubnye-6267,kluppy-trubnye-6267,kluppy-trubnye-6267Link,kluppy-trubnye-6267NavNode,False
Зажимной инструмент,/category/zazhimnoj-instrument-8359,zazhimnoj-instrument-8359,zazhimnoj-instrument-8359Link,zazhimnoj-instrument-8359NavNode,True
Струбцины,/category/strubtsiny-6326,strubtsiny-6326,strubtsiny-6326Link,strubtsiny-6326NavNode,False
Тиски,/category/tiski-6327,tiski-6327,tiski-6327Link,tiski-6327NavNode,False
Пинцеты,/category/pintsety-6138,pintsety-6138,pintsety-6138Link,pintsety-6138NavNode,False
"Ручные пилы, ножовки",/category/ruchnye-pily-nozhovki-8362,ruchnye-pily-nozhovki-8362,ruchnye-pily-nozhovki-8362Link,ruchnye-pily-nozhovki-8362NavNode,True
Ножовочные полотна,/category/nozhovochnye-polotna-6237,nozhovochnye-polotna-6237,polotna-dlja-nozhovok-6237Link,polotna-dlja-nozhovok-6237NavNode,False
Стусла,/category/stusla-8878,stusla-8878,stusla-8878Link,stusla-8878NavNode,False
Лобзики ручные,/category/lobziki-ruchnye-6241,lobziki-ruchnye-6241,lobziki-ruchnye-6241Link,lobziki-ruchnye-6241NavNode,False
Ножовки,/category/nozhovki-8855,nozhovki-8855,nozhovki-8855Link,nozhovki-8855NavNode,False
Ключи,/category/kljuchi-8363,kljuchi-8363,kljuchi-8363Link,kljuchi-8363NavNode,True
Головки торцевые,/category/golovki-tortsevye-6223,golovki-tortsevye-6223,golovki-tortsevye-6223Link,golovki-tortsevye-6223NavNode,False
Наборы ключей,/category/nabor-klyuchej-9576,nabor-klyuchej-9576,cmsitem_00489000,cmsitem_00489002,False
Комплектующие для шлифинструмента,/category/komplektuyushchie-dlya-shlifinstrumenta-6450,komplektuyushchie-dlya-shlifinstrumenta-6450,kljuchi-dlja-ushm-6450Link,cmsitem_00019002,False
Ключи разводные,/category/kljuchi-razvodnye-6312,kljuchi-razvodnye-6312,kljuchi-razvodnye-6312Link,kljuchi-razvodnye-6312NavNode,False
Ключи комбинированные,/category/kljuchi-kombinirovannye-8800,kljuchi-kombinirovannye-8800,kljuchi-kombinirovannye-8800Link,kljuchi-kombinirovannye-8800NavNode,False
Ключи шестигранные,/category/kljuchi-shestigrannye-6313,kljuchi-shestigrannye-6313,kljuchi-shestigrannye-6313Link,kljuchi-shestigrannye-6313NavNode,False
Ключи трубные,/category/kljuchi-trubnye-6310,kljuchi-trubnye-6310,kljuchi-trubnye-i-gazovye-6310Link,kljuchi-trubnye-i-gazovye-6310NavNode,False
Ключи ступенчатые,/category/kljuchi-stupenchatye-6265,kljuchi-stupenchatye-6265,kljuchi-dlja-razemnyh-soedinenij-6265Link,kljuchi-dlja-razemnyh-soedinenij-6265NavNode,False
Ключи универсальные,/category/kljuchi-universalnye-8866,kljuchi-universalnye-8866,kljuchi-universalnye-8866Link,kljuchi-universalnye-8866NavNode,False
Ключи-трещотки,/category/kljuchi-treschotki-8868,kljuchi-treschotki-8868,kljuchi-treschotki-8868Link,kljuchi-treschotki-8868NavNode,False
Ключи торцевые,/category/kljuchi-torcevye-8869,kljuchi-torcevye-8869,kljuchi-balonnye-8869Link,kljuchi-balonnye-8869NavNode,False
Ручные рубанки,/category/ruchnye-rubanki-6335,ruchnye-rubanki-6335,rubanki-6335Link,rubanki-6335NavNode,False
Отвертки,/category/otvertki-6141,otvertki-6141,otvertki-6141Link,otvertki-6141NavNode,False
Стамески,/category/stameski-6337,stameski-6337,stameski-6337Link,stameski-6337NavNode,False
Напильники,/category/napilniki-6334,napilniki-6334,napilniki-6334Link,napilniki-6334NavNode,False
Сменные лезвия,/category/smennye-lezvija-6341,smennye-lezvija-6341,smennye-lezvija-6341Link,smennye-lezvija-6341NavNode,False
Ножи,/category/nozhi-6342,nozhi-6342,nozhi-6342Link,nozhi-6342NavNode,False
Измерительный инструмент,/category/izmeritelnyj-instrument-8346,izmeritelnyj-instrument-8346,izmeritelnyj-instrument-8346Link,izmeritelnyj-instrument-8346NavNode,True
Отвесы строительные,/category/otvesy-stroitelnye-6037,otvesy-stroitelnye-6037,otvesy-stroitelnye-6037Link,otvesy-stroitelnye-6037NavNode,False
Угольники,/category/ugolniki-8446,ugolniki-8446,ugolniki-stoljarnye-8446Link,ugolniki-stoljarnye-8446NavNode,False
Гидроуровни,/category/gidrourovni-6150,gidrourovni-6150,gidrourovni-6150Link,gidrourovni-6150NavNode,False
Штангенциркули,/category/shtangentsirkuli-6034,shtangentsirkuli-6034,shtangentsirkuli-6034Link,shtangentsirkuli-6034NavNode,False
Ленты мерные,/category/lenty-mernye-6031,lenty-mernye-6031,lenty-mernye-6031Link,lenty-mernye-6031NavNode,False
Уровни,/category/urovni-6030,urovni-6030,urovni-6030Link,urovni-6030NavNode,False
Линейки,/category/linejki-6513,linejki-6513,linejki-6513Link,linejki-6513NavNode,False
Рулетки,/category/ruletki-6032,ruletki-6032,ruletki-6032Link,ruletki-6032NavNode,False
Штукатурно-отделочный инструмент,/category/shtukaturno-otdelochnyj-instrument-8349,shtukaturno-otdelochnyj-instrument-8349,shtukaturno-otdelochnyj-instrument-8349Link,shtukaturno-otdelochnyj-instrument-8349NavNode,True
Опоры телескопические,/category/opory-teleskopicheskie-9676,opory-teleskopicheskie-9676,cmsitem_00048003,cmsitem_00048005,False
Ковши штукатурные,/category/kovshi-shtukaturnye-8526,kovshi-shtukaturnye-8526,kovshi-shtukaturnye-8526Link,kovshi-shtukaturnye-8526NavNode,False
Скребки,/category/skrebki-6303,skrebki-6303,skrebki-6303Link,skrebki-6303NavNode,False
Абразивные материалы,/category/abrazivnye-materialy-6283,abrazivnye-materialy-6283,bumaga-nazhdachnaja-6283Link,bumaga-nazhdachnaja-6283NavNode,False
Щетки металлические,/category/schetki-metallicheskie-6289,schetki-metallicheskie-6289,schetki-metallicheskie-6289Link,schetki-metallicheskie-6289NavNode,False
Шлифовщики с ручкой,/category/shlifovschiki-s-ruchkoj-6287,shlifovschiki-s-ruchkoj-6287,shlifovschiki-s-ruchkoj-6287Link,shlifovschiki-s-ruchkoj-6287NavNode,False
Терки строительные,/category/terki-stroitelnye-6146,terki-stroitelnye-6146,terki-stroitelnye-6146Link,terki-stroitelnye-6146NavNode,False
Гладилки,/category/gladilki-6148,gladilki-6148,gladilki-6148Link,gladilki-6148NavNode,False
Правила,/category/pravila-6145,pravila-6145,pravila-6145Link,pravila-6145NavNode,False
Кельмы,/category/kelmy-6147,kelmy-6147,kelmy-6147Link,kelmy-6147NavNode,False
Шпатели,/category/shpateli-6151,shpateli-6151,shpateli-6151Link,shpateli-6151NavNode,False
Малярный инструмент,/category/maljarnyj-instrument-6171,maljarnyj-instrument-6171,maljarnyj-instrument-6171Link,maljarnyj-instrument-6171NavNode,True
Стержни-удлинители,/category/sterzhni-udliniteli-6176,sterzhni-udliniteli-6176,sterzhni-udliniteli-6176Link,sterzhni-udliniteli-6176NavNode,False
Ванночки для краски,/category/vannochki-dlja-kraski-6178,vannochki-dlja-kraski-6178,vannochki-dlja-kraski-6178Link,vannochki-dlja-kraski-6178NavNode,False
Кисти малярные,/category/kisti-maljarnye-6172,kisti-maljarnye-6172,kisti-maljarnye-6172Link,kisti-maljarnye-6172NavNode,False
Валики,/category/valiki-6173,valiki-6173,valiki-6173Link,valiki-6173NavNode,False
Кровля и фасад,/category/krovlja-i-fasad-9050,krovlja-i-fasad-9050,krovelnye-materialy-9050Link,krovelnye-materialy-9050NavNode,True
Комплектующие для кровли,/category/komplektujuschie-dlja-krovli-40081,komplektujuschie-dlja-krovli-40081,pr-l2-komplektujuschie-dlja-krovliLink,cmsitem_00270085,True
Уплотнители для кровли,/category/uplotniteli-dlja-krovli-40074,uplotniteli-dlja-krovli-40074,pr-l3-uplotniteli-dlja-krovliLink,cmsitem_00270092,False
Снегозадержатели для мягкой кровли,/category/snegozaderzhateli-dlja-mjagkoj-krovli-269000,snegozaderzhateli-dlja-mjagkoj-krovli-269000,snegozaderzhateli-10956Link,snegozaderzhateli-10956NavNode,False
Кровельная вентиляция,/category/krovelnaja-ventiljatsija-9157,krovelnaja-ventiljatsija-9157,krovelnaja-ventiljatsija-9157Link,krovelnaja-ventiljatsija-9157NavNode,True
Планки прижимные,/category/planki-prizhimnye-5256,planki-prizhimnye-5256,planki-prizhimnye-5256Link,planki-prizhimnye-5256NavNode,False
Кровельные аэраторы,/category/krovelnye-aeratory-9444,krovelnye-aeratory-9444,krovelnye-aeratory-9444Link,krovelnye-aeratory-9444NavNode,False
Вентиляционные выходы,/category/ventiljatsionnye-vyhody-5249,ventiljatsionnye-vyhody-5249,ventiljatsionnye-vyhody-5249Link,ventiljatsionnye-vyhody-5249NavNode,False
Гидроизоляция для кровли,/category/gidroizoljacija-dlja-krovli-10120,gidroizoljacija-dlja-krovli-10120,cmsitem_00029036,cmsitem_00029039,True
Праймеры для кровли,/category/prajmery-dlja-krovli-10119,prajmery-dlja-krovli-10119,cmsitem_00029043,cmsitem_00029045,False
Мастики кровельные,/category/mastiki-krovelnye-10114,mastiki-krovelnye-10114,cmsitem_00029040,cmsitem_00029042,False
Сайдинг и фасадные системы,/category/sajding-i-fasadnye-sistemy-9785,sajding-i-fasadnye-sistemy-9785,sajding-i-fasadnye-sistemy-9785Link,sajding-i-fasadnye-sistemy-9785NavNode,True
Защитная фасадная сетка,/category/zaschitnaja-fasadnaja-setka-10126,zaschitnaja-fasadnaja-setka-10126,zaschitnaja-fasadnaja-setka-10126Link,zaschitnaja-fasadnaja-setka-10126NavNode,False
Экструдированный пенополистирол,/category/ekstrudirovannyj-penopolistirol-11419,ekstrudirovannyj-penopolistirol-11419,cmsitem_00209028,cmsitem_00209030,False
Вентилируемые фасады,/category/ventiliruemye-fasady-10124,ventiliruemye-fasady-10124,ventiliruemye-fasady-10124Link,ventiliruemye-fasady-10124NavNode,True
Элементы несущего каркаса,/category/jelementy-nesushhego-karkasa-5173,jelementy-nesushhego-karkasa-5173,profili-dlja-ventfasada-5173Link,profili-dlja-ventfasada-5173NavNode,False
Керамогранит для фасада,/category/keramogranit-dlya-fasadov-10125,keramogranit-dlya-fasadov-10125,cmsitem_00008020,cmsitem_00008022,False
Утеплитель для вентфасада,/category/uteplitel-dlya-ventfasada-10123,uteplitel-dlya-ventfasada-10123,cmsitem_00008017,cmsitem_00008019,False
Штукатурные фасады,/category/shtukaturnye-fasady-9787,shtukaturnye-fasady-9787,shtukaturnye-fasady-9787Link,shtukaturnye-fasady-9787NavNode,True
Фасадные грунтовки,/category/fasadnye-gruntovki-11286,fasadnye-gruntovki-11286,cmsitem_00008014,cmsitem_00008016,False
Фасадные краски,/category/fasadnye-kraski-9792,fasadnye-kraski-9792,cmsitem_00008011,cmsitem_00008013,False
Декоративные покрытия,/category/dekorativnye-pokrytija-8548,dekorativnye-pokrytija-8548,dekorativnye-shtukaturki-8548Link,cmsitem_00008010,False
Профили для штукатурного фасада,/category/profili-dlja-shtukaturnogo-fasada-5202,profili-dlja-shtukaturnogo-fasada-5202,profili-dlja-shtukaturnogo-fasada-5202Link,profili-dlja-shtukaturnogo-fasada-5202NavNode,False
Крепеж для теплоизоляции,/category/krepezh-dlja-teploizoljacii-5747,krepezh-dlja-teploizoljacii-5747,djubel-dlja-teploizoljatsii-5747Link,cmsitem_00008003,False
Клеи для теплоизоляции,/category/klei-dlja-teploizoljatsii-5199,klei-dlja-teploizoljatsii-5199,klei-dlja-teploizoljatsii-5199Link,cmsitem_00008001,False
Экструдированный пенополистирол,/category/ekstrudirovannyj-penopolistirol-11419,ekstrudirovannyj-penopolistirol-11419,cmsitem_00007027,cmsitem_00007029,False
Минеральная вата,/category/mineralnaja-vata-5532,mineralnaja-vata-5532,cmsitem_00007024,cmsitem_00007026,False
Фасадная плитка,/category/fasadnaja-plitka-10115,fasadnaja-plitka-10115,fasadnaja-plitka-10115Link,fasadnaja-plitka-10115NavNode,False
Сайдинг,/category/sajding-8166,sajding-8166,sajding-8166Link,sajding-8166NavNode,True
Комплектующие для сайдинга,/category/komplektujuschie-dlja-sajdinga-13876,komplektujuschie-dlja-sajdinga-13876,pr-l5-ugol-tsokolnyjLink,pr-l5-ugol-tsokolnyjNavNode,False
Софиты ПВХ,/category/sofity-pvh-13885,sofity-pvh-13885,pr-l4-sofity-pvhLink,pr-l4-sofity-pvhNavNode,False
Металлический сайдинг,/category/metallicheskij-sajding-5171,metallicheskij-sajding-5171,metallicheskij-sajding-5171Link,metallicheskij-sajding-5171NavNode,False
Цокольный сайдинг,/category/tsokolnyj-sajding-5189,tsokolnyj-sajding-5189,tsokolnyj-sajding-5189Link,tsokolnyj-sajding-5189NavNode,False
Виниловый сайдинг,/category/vinilovyj-sajding-5195,vinilovyj-sajding-5195,vinilovyj-sajding-5195Link,vinilovyj-sajding-5195NavNode,False
Пластиковые водосточные системы,/category/plastikovye-vodostochnye-sistemy-13874,plastikovye-vodostochnye-sistemy-13874,pr-l3-plastikovye-vodostochnye-sistemyLink,pr-l3-plastikovye-vodostochnye-sistemyNavNode,True
Воронка водосточная ПВХ,/category/voronka-vodostochnaja-pvh-5108,voronka-vodostochnaja-pvh-5108,pr-l4-voronka-vodostochnaja-pvhLink,pr-l4-voronka-vodostochnaja-pvhNavNode,False
Кронштейн желоба ПВХ,/category/kronshtejn-zheloba-pvh-40044,kronshtejn-zheloba-pvh-40044,pr-l4-kronshtejn-zheloba-pvhLink,pr-l4-kronshtejn-zheloba-pvhNavNode,False
Соединитель желоба ПВХ,/category/soedinitel-zheloba-pvh-5115,soedinitel-zheloba-pvh-5115,pr-l4-soedinitel-zheloba-pvhLink,pr-l4-soedinitel-zheloba-pvhNavNode,False
Заглушка желоба ПВХ,/category/zaglushka-zheloba-pvh-8850,zaglushka-zheloba-pvh-8850,pr-l4-zaglushka-zheloba-pvhLink,pr-l4-zaglushka-zheloba-pvhNavNode,False
Угловой элемент желоба ПВХ,/category/uglovoj-element-zheloba-pvh-9503,uglovoj-element-zheloba-pvh-9503,pr-l4-uglovoj-element-zheloba-pvhLink,pr-l4-uglovoj-element-zheloba-pvhNavNode,False
Желоб водосточный ПВХ,/category/zhelob-vodostochnyj-pvh-5110,zhelob-vodostochnyj-pvh-5110,pr-l4-zhelob-vodostochnyj-pvhLink,pr-l4-zhelob-vodostochnyj-pvhNavNode,False
Муфта трубы водосточной ПВХ,/category/mufta-truby-vodostochnoj-pvh-40024,mufta-truby-vodostochnoj-pvh-40024,pr-l4-mufta-truby-vodostochnoj-pvhLink,pr-l4-mufta-truby-vodostochnoj-pvhNavNode,False
Хомут трубы водосточной,/category/homut-truby-vodostochnoj-8841,homut-truby-vodostochnoj-8841,pr-l4-homut-truby-vodostochnojLink,pr-l4-homut-truby-vodostochnojNavNode,False
Наконечник трубы,/category/nakonechnik-truby-9510,nakonechnik-truby-9510,nakonechnik-truby-9510Link,nakonechnik-truby-9510NavNode,False
Колено трубы водосточной ПВХ,/category/koleno-truby-vodostochnoj-pvh-9511,koleno-truby-vodostochnoj-pvh-9511,pr-l4-koleno-truby-vodostochnoj-pvhLink,pr-l4-koleno-truby-vodostochnoj-pvhNavNode,False
Труба водосточная ПВХ,/category/truba-vodostochnaja-pvh-8845,truba-vodostochnaja-pvh-8845,pr-l4-truba-vodostochnaja-pvhLink,pr-l4-truba-vodostochnaja-pvhNavNode,False
Металлические водосточные системы,/category/metallicheskie-vodostochnye-sistemy-13873,metallicheskie-vodostochnye-sistemy-13873,pr-l3-metallicheskie-vodostochnye-sistemyLink,pr-l3-metallicheskie-vodostochnye-sistemyNavNode,True
Воронка водосточная,/category/voronka-vodostochnaja-40052,voronka-vodostochnaja-40052,pr-l4-voronka-vodostochnajaLink,pr-l4-voronka-vodostochnajaNavNode,False
Соединитель желоба,/category/soedinitel-zheloba-40035,soedinitel-zheloba-40035,pr-l4-soedinitel-zhelobaLink,pr-l4-soedinitel-zhelobaNavNode,False
Заглушка желоба,/category/zaglushka-zheloba-9894,zaglushka-zheloba-9894,pr-l4-zaglushka-zhelobaLink,pr-l4-zaglushka-zhelobaNavNode,False
Держатель желоба,/category/derzhatel-zheloba-40017,derzhatel-zheloba-40017,pr-l4-derzhatel-zhelobaLink,pr-l4-derzhatel-zhelobaNavNode,False
Угловой элемент желоба,/category/uglovoj-element-zheloba-40062,uglovoj-element-zheloba-40062,pr-l4-uglovoj-element-zhelobaLink,pr-l4-uglovoj-element-zhelobaNavNode,False
Желоб водосточный,/category/zhelob-vodostochnyj-40034,zhelob-vodostochnyj-40034,pr-l4-zhelob-vodostochnyjLink,pr-l4-zhelob-vodostochnyjNavNode,False
Держатель трубы,/category/derzhatel-truby-40043,derzhatel-truby-40043,pr-l4-derzhatel-trubyLink,pr-l4-derzhatel-trubyNavNode,False
Колено трубы водосточной,/category/koleno-truby-vodostochnoj-40038,koleno-truby-vodostochnoj-40038,pr-l4-koleno-truby-vodostochnojLink,pr-l4-koleno-truby-vodostochnojNavNode,False
Труба соединительная,/category/truba-soedinitelnaja-40021,truba-soedinitelnaja-40021,pr-l4-truba-soedinitelnajaLink,pr-l4-truba-soedinitelnajaNavNode,False
Труба водосточная,/category/truba-vodostochnaja-40016,truba-vodostochnaja-40016,pr-l4-truba-vodostochnajaLink,pr-l4-truba-vodostochnajaNavNode,False
Шифер,/category/shifer-5272,shifer-5272,shifer-5272Link,shifer-5272NavNode,True
Шифер плоский,/category/shifer-ploskij-5273,shifer-ploskij-5273,shifer-ploskij-5273Link,shifer-ploskij-5273NavNode,False
Кровельные волнистые листы,/category/krovelnye-volnistye-listy-9067,krovelnye-volnistye-listy-9067,krovelnye-volnistye-listy-9067Link,krovelnye-volnistye-listy-9067NavNode,True
Гвоздь для ондувиллы,/category/gvozd-dlja-onduvilly-13899,gvozd-dlja-onduvilly-13899,pr-l3-gvozd-dlja-onduvillyLink,pr-l3-gvozd-dlja-onduvillyNavNode,False
Гвоздь для ондулина,/category/gvozd-dlja-ondulina-13896,gvozd-dlja-ondulina-13896,pr-l3-gvozd-dlja-ondulinaLink,pr-l3-gvozd-dlja-ondulinaNavNode,False
Заполнители карнизов,/category/zapolniteli-karnizov-5266,zapolniteli-karnizov-5266,zapolniteli-karnizov-5266Link,zapolniteli-karnizov-5266NavNode,False
Покрывающие фартуки,/category/pokryvajuschie-fartuki-5238,pokryvajuschie-fartuki-5238,pokryvajuschie-fartuki-5238Link,pokryvajuschie-fartuki-5238NavNode,False
Доборные элементы,/category/dobornye-jelementy-13893,dobornye-jelementy-13893,pr-l4-schiptsovyj-profil-ondulinLink,pr-l4-schiptsovyj-profil-ondulinNavNode,False
Ондулин,/category/ondulin-13891,ondulin-13891,pr-l3-ondulinLink,pr-l3-ondulinNavNode,False
Мягкая кровля,/category/mjagkaja-krovlja-9066,mjagkaja-krovlja-9066,mjagkaja-krovlja-9066Link,mjagkaja-krovlja-9066NavNode,True
Гвозди для гибкой черепицы,/category/gvozdi-dlja-gibkoj-cherepitsy-13897,gvozdi-dlja-gibkoj-cherepitsy-13897,pr-l3-gvozd-dlja-gibkoj-cherepitsyLink,pr-l3-gvozd-dlja-gibkoj-cherepitsyNavNode,False
Снегозадержатели для мягкой кровли,/category/snegozaderzhateli-dlja-mjagkoj-krovli-269000,snegozaderzhateli-dlja-mjagkoj-krovli-269000,snegozaderzhateli-10956Link,cmsitem_00011001,False
Доборные элементы для мягкой кровли,/category/dobornye-jelementy-dlja-mjagkoj-krovli-40025,dobornye-jelementy-dlja-mjagkoj-krovli-40025,pr-l4-planka-tortsevaja-dlja-gchLink,pr-l4-planka-tortsevaja-dlja-gchNavNode,False
Ендовый ковер,/category/endovyj-kover-5221,endovyj-kover-5221,endovyj-kover-5221Link,endovyj-kover-5221NavNode,False
Подкладочный ковер,/category/podkladochnyj-kover-5220,podkladochnyj-kover-5220,podkladochnyj-kover-5220Link,podkladochnyj-kover-5220NavNode,False
Коньково-карнизная черепица,/category/konkovo-karniznaja-cherepitsa-5216,konkovo-karniznaja-cherepitsa-5216,konkovo-karniznaja-cherepitsa-5216Link,konkovo-karniznaja-cherepitsa-5216NavNode,False
Гибкая черепица,/category/gibkaja-cherepitsa-5214,gibkaja-cherepitsa-5214,gibkaja-cherepitsa-5214Link,gibkaja-cherepitsa-5214NavNode,False
Металлическая кровля,/category/metallicheskaja-krovlja-5241,metallicheskaja-krovlja-5241,metallicheskaja-krovlja-5241Link,metallicheskaja-krovlja-5241NavNode,True
Снегозадержатели для металлической кровли,/category/snegozaderzhateli-dlja-metallicheskoj-krovli-264000,snegozaderzhateli-dlja-metallicheskoj-krovli-264000,cmsitem_00657000,cmsitem_00657002,False
Доборные элементы для металлической кровли,/category/dobornye-elementy-dlya-metallicheskoy-krovli-11110,dobornye-elementy-dlya-metallicheskoy-krovli-11110,cmsitem_00270086,cmsitem_00270088,False
Герметизирующие ленты,/category/germetizirujuschie-lenty-8705,germetizirujuschie-lenty-8705,germetizirujuschie-lenty-8705Link,germetizirujuschie-lenty-8705NavNode,False
Кровельные саморезы,/category/krovelnye-samorezy-11298,krovelnye-samorezy-11298,cmsitem_00029049,cmsitem_00029051,False
Плоский лист,/category/ploskij-list-5261,ploskij-list-5261,ploskij-list-5261Link,ploskij-list-5261NavNode,False
Металлочерепица,/category/metallocherepitsa-5242,metallocherepitsa-5242,metallocherepitsa-5242Link,metallocherepitsa-5242NavNode,False
Профнастил,/category/profnastil-5243,profnastil-5243,profnastil-5243Link,profnastil-5243NavNode,False
